elapsed_s,temperature_c,target_c,power,controller_state,fault,mcu_samples,mcu_temperature_c,mcu_temperature_estimate_c,mcu_temperature_valid,loop_clock,loop_clock_frequency,loop_clock_source,loop_dt_count,loop_dt_mean_s,loop_dt_stddev_s,loop_dt_min_s,loop_dt_max_s
134.34831292601302,259.85,260.0,0.7009689478904402,host,0,874,259.903,259.903,True,318659.177388953,1.0,host,873,0.3000002676105141,6.776843066460747e-05,0.2997283019940369,0.300252967979759
134.8495298200287,259.86,260.0,0.6958266575112535,host,0,876,259.854,259.854,True,318659.777256992,1.0,host,875,0.30000011618628264,6.780448210231082e-05,0.2997283019940369,0.300252967979759
135.35075766802765,259.86,260.0,0.7043411917296102,host,0,877,259.854,259.854,True,318660.077288262,1.0,host,876,0.30000015175001626,6.777393486320767e-05,0.2997283019940369,0.300252967979759
135.85186154802795,259.89,260.0,0.6882276646066987,host,0,879,259.903,259.903,True,318660.677285813,1.0,host,878,0.300000148615057,6.772685314549199e-05,0.2997283019940369,0.300252967979759
136.35308907402214,259.92,260.0,0.695902952620737,host,0,881,259.903,259.903,True,318661.277291784,1.0,host,880,0.3000001550624964,6.764998263534109e-05,0.2997283019940369,0.300252967979759
136.85422114899848,259.91,260.0,0.7096665903715572,host,0,882,259.903,259.903,True,318661.577295292,1.0,host,881,0.3000001588683159,6.761167213349208e-05,0.2997283019940369,0.300252967979759
137.35451329004718,259.91,260.0,0.7098954757000077,host,0,884,259.903,259.903,True,318662.177294915,1.0,host,883,0.3000001580815517,6.753853192106785e-05,0.2997283019940369,0.300252967979759
137.85580716404365,259.9,260.0,0.7163195239185168,host,0,886,259.951,259.951,True,318662.777321777,1.0,host,885,0.3000001880768446,6.754168620278364e-05,0.2997283019940369,0.300252967979759
138.35699748800835,259.91,260.0,0.7015487907225146,host,0,887,259.951,259.951,True,318663.077300847,1.0,host,886,0.30000016424150805,6.750728343040877e-05,0.2997283019940369,0.300252967979759
138.858154733025,259.91,260.0,0.7029831387808041,host,0,889,259.927,259.927,True,318663.677288314,1.0,host,888,0.3000001497578495,6.749102378583861e-05,0.2997283019940369,0.300252967979759
139.35922038799617,259.92,260.0,0.712489509422446,host,0,891,259.927,259.927,True,318664.277340458,1.0,host,890,0.30000020801011185,6.746635144968142e-05,0.2997283019940369,0.300252967979759
139.86057276901556,259.91,260.0,0.7108110170138094,host,0,892,259.903,259.903,True,318664.577252504,1.0,host,891,0.30000010906285113,6.749306362374576e-05,0.2997283019940369,0.300252967979759
140.3617705850047,259.91,260.0,0.7041580834668498,host,0,894,259.903,259.903,True,318665.177292355,1.0,host,893,0.30000015344454534,6.742427167707017e-05,0.2997283019940369,0.300252967979759
140.86301815800834,259.91,260.0,0.7123369192034791,host,0,896,259.951,259.951,True,318665.777392105,1.0,host,895,0.3000002645542087,6.744397936627109e-05,0.2997283019940369,0.300252967979759
141.36420381703647,259.91,260.0,0.7049210345616846,host,0,897,259.951,259.951,True,318666.077326437,1.0,host,896,0.300000190968733,6.744227127937124e-05,0.2997283019940369,0.300252967979759
141.86521910200827,259.92,260.0,0.6995498588540474,host,0,899,259.927,259.927,True,318666.677290111,1.0,host,898,0.30000015009133124,6.745102038402081e-05,0.2997283019940369,0.300252967979759
142.36663885699818,259.93,260.0,0.6948500801098649,host,0,901,259.927,259.927,True,318667.277378867,1.0,host,900,0.30000024837551653,6.758797808063023e-05,0.2997283019940369,0.300252967979759
