elapsed_s,temperature_c,target_c,power,controller_state,fault,mcu_samples,mcu_temperature_c,mcu_temperature_estimate_c,mcu_temperature_valid,loop_clock,loop_clock_frequency,loop_clock_source,loop_dt_count,loop_dt_mean_s,loop_dt_stddev_s,loop_dt_min_s,loop_dt_max_s
30.825329900000725,44.76,55.0,0.9704280155642023,active,0,216,,46.006,False,863267698,12000000,mcu,215,0.30000001860465114,1.6601458881464882e-07,0.299999,0.30000099999999996
31.828299945000254,45.32,55.0,0.9410696574349584,active,0,220,,46.4,False,877667704,12000000,mcu,219,0.3000000182648402,1.645103519146285e-07,0.299999,0.30000099999999996
32.83024083900091,45.73,55.0,0.9147936217288472,active,0,223,,46.744,False,888467703,12000000,mcu,222,0.300000018018018,1.634086229479014e-07,0.299999,0.30000099999999996
33.833156263001,46.15,55.0,0.8870222018768597,active,0,226,,47.038,False,899267697,12000000,mcu,225,0.3000000177777778,1.6232873215777487e-07,0.299999,0.30000099999999996
34.83625993500027,46.73,55.0,0.8480201419089036,active,0,230,,47.432,False,913667699,12000000,mcu,229,0.3000000174672489,1.6092162246889327e-07,0.299999,0.30000099999999996
36.0883300509995,47.21,55.0,0.7916838330663004,active,0,236,,48.021,False,935267698,12000000,mcu,235,0.3000000170212766,1.588779123625061e-07,0.299999,0.30000099999999996
37.341103631000806,47.52,55.0,0.755916685740444,active,0,240,,48.365,False,949667705,12000000,mcu,239,0.30000001673640164,1.575579111611944e-07,0.299999,0.30000099999999996
38.3441602820003,47.91,55.0,0.7304036011291676,active,0,243,,48.611,False,960467702,12000000,mcu,242,0.3000000165289256,1.5658921753302824e-07,0.299999,0.30000099999999996
39.596537720000924,48.32,55.0,0.7073929961089495,active,0,246,,48.808,False,971267706,12000000,mcu,245,0.3000000163265306,1.556381711423479e-07,0.299999,0.30000099999999996
40.848780037000324,48.62,55.0,0.6791332875562677,active,0,250,,49.053,False,985667703,12000000,mcu,249,0.300000016064257,1.5439664888948663e-07,0.299999,0.30000099999999996
42.100525747000574,48.82,55.0,0.6428473334859236,active,0,256,,49.348,False,1007267700,12000000,mcu,255,0.3000000196078431,1.6451903500708259e-07,0.299999,0.30000099999999996
43.35338139000123,49.04,55.0,0.6238651102464332,active,0,260,,49.545,False,1021667710,12000000,mcu,259,0.3000000193050193,1.6326157924220828e-07,0.299999,0.30000099999999996
44.60560521300067,49.23,55.0,0.610910200656138,active,0,263,,49.643,False,1032467700,12000000,mcu,262,0.30000001908396945,1.623371780010438e-07,0.299999,0.30000099999999996
45.85798266600068,49.36,55.0,0.5997558556496528,active,0,266,,49.692,False,1043267697,12000000,mcu,265,0.3000000188679245,1.6142829914118822e-07,0.299999,0.30000099999999996
46.86090668200086,49.5,55.0,0.5877317463950561,active,0,270,,49.84,False,1057667707,12000000,mcu,269,0.3000000185873606,1.6023986663384614e-07,0.299999,0.30000099999999996
48.11267609999959,49.58,55.0,0.5797817959868773,active,0,273,,49.938,False,1068467705,12000000,mcu,272,0.3000000183823529,1.5936556471833268e-07,0.299999,0.30000099999999996
49.114616646000286,49.66,55.0,0.5662470435645075,active,0,280,50.036,50.036,True,1093667696,12000000,mcu,279,0.30000001792114694,1.5737991684659605e-07,0.299999,0.30000099999999996
50.36681915600093,49.73,55.0,0.5623407339589532,active,0,283,50.085,50.085,True,1104467709,12000000,mcu,282,0.30000001773049645,1.5655134790527742e-07,0.299999,0.30000099999999996
51.619341511999664,49.83,55.0,0.5583886472877089,active,0,286,50.184,50.184,True,1115267706,12000000,mcu,285,0.30000001754385963,1.5573572646436596e-07,0.299999,0.30000099999999996
52.87162987600095,49.86,55.0,0.5551689936675059,active,0,290,50.184,50.184,True,1129667702,12000000,mcu,289,0.30000001730103804,1.5466779680710733e-07,0.299999,0.30000099999999996
54.12371440100105,49.92,55.0,0.5526665140764477,active,0,296,50.233,50.233,True,1151267702,12000000,mcu,295,0.3000000169491525,1.531063022459148e-07,0.299999,0.30000099999999996
55.37632666300124,49.97,55.0,0.5516441596093691,active,0,300,50.233,50.233,True,1165667695,12000000,mcu,299,0.300000016722408,1.5209119733648258e-07,0.299999,0.30000099999999996
56.628626036999776,50.01,55.0,0.5497062638284886,active,0,303,50.331,50.331,True,1176467704,12000000,mcu,302,0.3000000165562914,1.513429785698866e-07,0.299999,0.30000099999999996
57.88063284599957,50.05,55.0,0.5499198901350424,active,0,306,50.331,50.331,True,1187267704,12000000,mcu,305,0.3000000163934426,1.5060569282433904e-07,0.299999,0.30000099999999996
58.883506661000865,50.08,55.0,0.5491264209964142,active,0,310,50.38,50.38,True,1201667704,12000000,mcu,309,0.3000000161812298,1.4963919769186917e-07,0.299999,0.30000099999999996
60.13572299000043,50.11,55.0,0.5497062638284886,active,0,316,50.429,50.429,True,1223267701,12000000,mcu,315,0.30000001587301584,1.4822371466576193e-07,0.299999,0.30000099999999996
61.38870577700072,50.12,55.0,0.5511406118867781,active,0,320,50.429,50.429,True,1237667700,12000000,mcu,319,0.30000001567398116,1.4730207052627874e-07,0.299999,0.30000099999999996
62.64129439499993,50.15,55.0,0.5525749599450676,active,0,323,50.429,50.429,True,1248467701,12000000,mcu,322,0.3000000155279503,1.4662200787717859e-07,0.299999,0.30000099999999996
63.89331154899992,50.17,55.0,0.5533379110399024,active,0,326,50.429,50.429,True,1259267708,12000000,mcu,325,0.30000001538461535,1.4595127662315597e-07,0.299999,0.30000099999999996
65.1450425260009,50.2,55.0,0.5558861676966507,active,0,333,50.479,50.479,True,1284467700,12000000,mcu,332,0.30000001506024093,1.444213505389982e-07,0.299999,0.30000099999999996
66.39750719900076,50.22,55.0,0.5575341420614939,active,0,336,50.479,50.479,True,1295267698,12000000,mcu,335,0.30000001492537315,1.4378023377662442e-07,0.299999,0.30000099999999996
67.64992497899948,50.23,55.0,0.5592431525139239,active,0,340,50.479,50.479,True,1309667701,12000000,mcu,339,0.3000000147492625,1.4293854206000846e-07,0.299999,0.30000099999999996
68.90250327600006,50.25,55.0,0.5607385366598001,active,0,343,50.528,50.528,True,1320467704,12000000,mcu,342,0.300000014619883,1.42316883317403e-07,0.299999,0.30000099999999996
70.15463648399964,50.3,55.0,0.5621576256961929,active,0,350,50.577,50.577,True,1345667703,12000000,mcu,349,0.3000000143266476,1.4089731636841545e-07,0.299999,0.30000099999999996
71.40694996499951,50.35,55.0,0.5626001373311971,active,0,353,50.626,50.626,True,1356467703,12000000,mcu,352,0.3000000142045454,1.4030179800983804e-07,0.299999,0.30000099999999996
72.65878833600073,50.38,55.0,0.5625085831998169,active,0,356,50.626,50.626,True,1367267705,12000000,mcu,355,0.30000001408450705,1.3971376639591262e-07,0.299999,0.30000099999999996
73.91095145500003,50.39,55.0,0.5631952391851682,active,0,360,50.626,50.626,True,1381667701,12000000,mcu,359,0.3000000139275766,1.38941102098495e-07,0.299999,0.30000099999999996
75.16324447700026,50.42,55.0,0.5649958037689784,active,0,366,50.675,50.675,True,1403267712,12000000,mcu,365,0.3000000136986301,1.3780576810914294e-07,0.299999,0.30000099999999996
76.41464884800007,50.42,55.0,0.566872663462272,active,0,370,50.675,50.675,True,1417667710,12000000,mcu,369,0.3000000135501355,1.3706415844337983e-07,0.299999,0.30000099999999996
77.66658662900045,50.43,55.0,0.5687800411993591,active,0,373,50.675,50.675,True,1428467712,12000000,mcu,372,0.3000000134408602,1.3651574113542603e-07,0.299999,0.30000099999999996
78.9188527790011,50.43,55.0,0.5710078583962768,active,0,376,50.675,50.675,True,1439267697,12000000,mcu,375,0.3000000133333333,1.359738536958076e-07,0.299999,0.30000099999999996
80.17148513100074,50.43,55.0,0.5766994735637445,active,0,383,50.675,50.675,True,1464467701,12000000,mcu,382,0.3000000157068063,1.4386001742444072e-07,0.299999,0.30000099999999996
81.42443791200094,50.43,55.0,0.57944609750515,active,0,386,50.675,50.675,True,1475267704,12000000,mcu,385,0.3000000155844156,1.4330508284814257e-07,0.299999,0.30000099999999996
82.67708533600126,50.43,55.0,0.5830777447165637,active,0,390,50.675,50.675,True,1489667705,12000000,mcu,389,0.3000000154241645,1.4257506039960973e-07,0.299999,0.30000099999999996
83.92925180900056,50.43,55.0,0.585824368657969,active,0,393,50.675,50.675,True,1500467703,12000000,mcu,392,0.3000000153061224,1.4203480517423523e-07,0.299999,0.30000099999999996
85.18111055100053,50.43,55.0,0.5922026398107881,active,0,400,50.675,50.675,True,1525667709,12000000,mcu,399,0.300000015037594,1.4079771333521944e-07,0.299999,0.30000099999999996
86.43284646200118,50.45,55.0,0.5949340047302968,active,0,403,50.675,50.675,True,1536467713,12000000,mcu,402,0.30000001492537315,1.4027733512310134e-07,0.299999,0.30000099999999996
87.68494788899989,50.49,55.0,0.5958495460440986,active,0,406,50.724,50.724,True,1547267700,12000000,mcu,405,0.3000000148148148,1.397626834378756e-07,0.299999,0.30000099999999996
88.93701001299996,50.55,55.0,0.5964446478980697,active,0,410,50.773,50.773,True,1561667709,12000000,mcu,409,0.30000001466992665,1.3908520932350017e-07,0.299999,0.30000099999999996
90.18899967000107,50.65,55.0,0.592660410467689,active,0,416,50.921,50.921,True,1583267707,12000000,mcu,415,0.30000001686746985,1.4629502878708953e-07,0.299999,0.30000099999999996
91.44118833799985,50.72,55.0,0.5886167696650645,active,0,420,50.97,50.97,True,1597667701,12000000,mcu,419,0.3000000167064439,1.456042868035288e-07,0.299999,0.30000099999999996
92.69369381900106,50.84,55.0,0.5856412603952087,active,0,423,51.019,51.019,True,1608467707,12000000,mcu,422,0.3000000165876777,1.4509260203641358e-07,0.299999,0.30000099999999996
93.94600481900125,50.92,55.0,0.5820706492713817,active,0,426,51.118,51.118,True,1619267708,12000000,mcu,425,0.3000000164705882,1.4458627290105613e-07,0.299999,0.30000099999999996
95.19796042400048,51.02,55.0,0.5721980621042191,active,0,433,51.216,51.216,True,1644467708,12000000,mcu,432,0.3000000162037037,1.4342514883944137e-07,0.299999,0.30000099999999996
96.44940655299979,51.09,55.0,0.5681086442359045,active,0,436,51.265,51.265,True,1655267703,12000000,mcu,435,0.30000001609195404,1.42936014314573e-07,0.299999,0.30000099999999996
97.7018111289999,51.16,55.0,0.5631189440756847,active,0,440,51.363,51.363,True,1669667707,12000000,mcu,439,0.30000001594533027,1.4229155067645938e-07,0.299999,0.30000099999999996
98.95385807000093,51.2,55.0,0.5602197299153124,active,0,443,51.363,51.363,True,1680467708,12000000,mcu,442,0.30000001583710406,1.4181388184809793e-07,0.299999,0.30000099999999996
100.2057998399996,51.26,55.0,0.5558403906309606,active,0,450,51.462,51.462,True,1705667696,12000000,mcu,449,0.30000001336302895,1.4863762773686936e-07,0.299999,0.30000099999999996
101.4584971380009,51.33,55.0,0.553658350499733,active,0,453,51.511,51.511,True,1716467702,12000000,mcu,452,0.3000000132743363,1.4814751365294873e-07,0.299999,0.30000099999999996
102.71066393799993,51.38,55.0,0.5510795757991913,active,0,456,51.511,51.511,True,1727267701,12000000,mcu,455,0.3000000131868132,1.476622156680512e-07,0.299999,0.30000099999999996
103.96277009500045,51.46,55.0,0.5446097505149919,active,0,463,51.658,51.658,True,1752467710,12000000,mcu,459,0.3000000130718954,1.4702250822486265e-07,0.299999,0.30000099999999996
105.21475499799999,51.51,55.0,0.5419699397268635,active,0,466,51.707,51.707,True,1763267706,12000000,mcu,465,0.3000000129032258,1.4607834578702535e-07,0.299999,0.30000099999999996
