elapsed_s,temperature_c,commanded_power,measurement_window
0.0,200.7959425903362,0.4119172961013199,False
0.3000083302922576,200.74126317852705,0.4128596450311348,False
0.600016666277952,200.69444136902734,0.41380106394253496,False
0.900025014149378,200.63986978056192,0.41474062373637377,False
1.2000333620203492,200.60871201028664,0.4156773970916469,False
1.5000417098913204,200.56201073987603,0.4166104594747059,False
1.800050031470164,200.53090011557498,0.4175388899332502,False
2.1000583430113693,200.47650178893986,0.4184617722188538,False
2.40006665455212,200.44544285716944,0.4193781955388034,False
2.7000749549715692,200.39888961565947,0.42028725541026396,False
3.0000832231512504,200.36787752503977,0.4211880545890244,False
3.300091491330477,200.32913870040352,0.42207970414415247,False
3.600099761263209,200.29042904341145,0.4229613240818102,False
3.900108023583016,200.27495333750363,0.4238320442744043,False
4.200116285902823,200.22082502017128,0.4246910054014022,False
4.5001245482226295,200.20537024723217,0.4255373597251857,False
4.800132049170315,200.1513150940396,0.42637026985417426,False
5.100139495823896,200.13588119625882,0.42718891578297463,False
5.400146942477932,200.10502729114643,0.42799248971876536,False
5.700154594249852,200.0973167066411,0.42878019912468274,False
6.000162367872235,200.04337496326139,0.4295512663420289,False
6.300170141495073,200.04337496326139,0.4303049300579112,False
6.60017792607141,200.0202743831502,0.431040446485203,False
6.900185730164594,199.9894897425038,0.43175708973847526,False
7.200193534257778,199.9817964608544,0.43245415249211816,False
7.500201338350507,199.95872351870008,0.43313094679356234,False
7.8002095036972605,199.93566092334822,0.4337868054706796,False
8.10021767812168,199.92797568921344,0.434421080426466,False
8.4002258525461,199.88956673511115,0.4350331456538423,False
8.700234084613385,199.8972462315577,0.43562239719639745,False
9.000242334041559,199.88188838515055,0.4361882534143912,False
9.300250583470188,199.86653512328695,0.4367301558105798,False
9.60025886304311,199.85118644316736,0.43724756961405353,False
9.900267176927628,199.8588602106841,0.43773998417088017,False
10.2002754908126,199.83584234199475,0.43820691343982365,False
10.500283804697574,199.83584234199475,0.43864789659252923,False
10.80029213807984,199.83584234199475,0.4390624984338245,False
11.100300464856446,199.83584234199475,0.43945030974126964,False
11.400308791632597,199.81283476964887,0.4398109477801012,False
11.700317130316307,199.8205028169744,0.4401440566370309,False
12.0003254652961,199.81283476964887,0.44044930753710865,False
12.300333800275894,199.80516786531433,0.4407263992220948,False
12.600342207425456,199.78983748422496,0.44097505827713296,False
12.900350793200232,199.78983748422496,0.44119503934434323,False
13.200359378975008,199.80516786531433,0.44138612516000364,False
13.500367964749785,199.79750210362255,0.441548127134691,False
13.800376170372601,199.79750210362255,0.4416808852332279,False
14.100384331905389,199.80516786531433,0.44178426864294496,False
14.40039249343863,199.78983748422496,0.4418581753530105,False
14.700400731023365,199.80516786531433,0.44190253242995087,False
15.000408996859278,199.78983748422496,0.4419172960738037,False
15.300417262694737,199.78217400677306,0.4419024517082629,False
15.60042554329084,199.79750210362255,0.44185801398081864,False
15.900433851315938,199.77451167091886,0.44178402674045225,False
16.200442159341037,199.78983748422496,0.4416805630103918,False
16.50045046736659,199.80516786531433,0.44154772490250227,False
16.8004587819064,199.8205028169744,0.4413856435153832,False
17.100467085243963,199.79750210362255,0.4411944788229057,False
17.400475388581526,199.81283476964887,0.4409744194864772,False
17.700483748676106,199.8281720076401,0.44072568264036066,False
18.00049212701788,199.8281720076401,0.44044851379266087,False
18.300500505359196,199.8435138203875,0.4401431865051042,False
18.600508810966403,199.8588602106841,0.4398100021998179,False
18.900516897495436,199.86653512328695,0.439449289910442,False
19.200524984024923,199.86653512328695,0.4390614054024739,False
19.500533070553956,199.83584234199475,0.43864673149172945,False
19.800541272827104,199.85118644316736,0.43820567725816034,False
20.100549468346344,199.8742111813258,0.4377386781584878,False
20.40055766386604,199.88188838515055,0.437246195079986,False
20.700565957931758,199.88188838515055,0.4367287138965173,False
21.000574298771426,199.88956673511115,0.4361867453990007,False
21.300582639611093,199.88956673511115,0.4356208245533939,False
21.60059093599648,199.88956673511115,0.4350315099753279,False
21.90059905768385,199.88188838515055,0.4344193835601855,False
22.200607179371218,199.8742111813258,0.4337850490991335,False
22.500615301058588,199.88956673511115,0.4331291326375937,False
22.800623607237867,199.8972462315577,0.43245228109843464,False
23.1006319281546,199.88956673511115,0.4317551628514522,False
23.400640249070875,199.8742111813258,0.4310384659390948,False
23.70064848418724,199.91260866531064,0.4303028979069149,False
24.00065664220483,199.91260866531064,0.429549184705366,False
24.300664800221966,199.8972462315577,0.4287780700121951,False
24.60067300572564,199.88188838515055,0.42799031473992544,False
24.90068134422154,199.88188838515055,0.4271866961114867,False
25.200689682716984,199.90492687484067,0.42636800759110516,False
25.50069802121243,199.8742111813258,0.4255350571704184,False
25.800706405265373,199.88188838515055,0.4246886667871152,False
26.100714791810333,199.8435138203875,0.4238296718912413,False
26.400723178355292,199.8742111813258,0.42295892026142046,False
26.700731461903615,199.8435138203875,0.42207727157687847,False
27.000739651563435,199.8435138203875,0.4211855959500296,False
27.300747841223256,199.83584234199475,0.420284773130851,False
27.600756080891642,199.83584234199475,0.41937569201906794,False
27.90076444282613,199.8205028169744,0.41845924959181596,False
28.200772804760618,199.81283476964887,0.41753635068640876,False
28.500781166695106,199.80516786531433,0.41660790614341275,False
28.800789531978808,199.80516786531433,0.4156748322661351,False
29.10079788805342,199.78217400677306,0.41473804997632985,False
29.400806244128034,199.75919042261143,0.4137984837879398,False
29.700814631273715,199.75919042261143,0.4128570608934434,False
30.0008230271942,199.7438737365204,0.41191471048513606,False
30.30083142311514,199.71325403987083,0.4109723626286612,False
30.600839820115198,199.70560196275324,0.41003094735625023,False
30.900848203144506,199.69030122254492,0.4090913938302094,False
31.200856586173813,199.6597133885391,0.4081546292843829,False
31.50086496920312,199.6597133885391,0.40722157824394284,False
31.800873288367256,199.64442628920665,0.40629316176615615,False
32.10088159639281,199.61386571206327,0.4053702959719047,False
32.40088990441791,199.59095718716958,0.4044538916341888,False
32.70089802726079,199.56805885876616,0.4035448537421889,False
33.00090600831618,199.54517071756385,0.4026440793110118,False
33.30091398937111,199.51466902668562,0.40175245691213207,False
33.60092200158215,199.48418540794046,0.40087086642502123,False
33.9009300529533,199.46133454053285,0.40000017789970743,False
34.20093810432445,199.43849381713886,0.39914125076251217,False
34.5009461556956,199.4156632285385,0.39829493271631583,False
34.80095445618281,199.3776347442983,0.39746205833390214,False
35.100962771239665,199.35483113683142,0.39664345027592157,False
35.40097108629652,199.30925421600756,0.3958399164952565,False
35.700979443650795,199.29407087514886,0.39505224991679644,False
36.000987827851986,199.25613211063057,0.3942812279618052,False
36.30099621205318,199.2182212946443,0.39352761164960137,False
36.601004612824454,199.1879127364615,0.3927921447099607,False
36.901013050935035,199.1500521216426,0.3920755529547333,False
37.20102148904516,199.11978366990854,0.39137854370592856,False
37.50102992715574,199.10465611670242,0.39070180486621453,False
37.80103824384605,199.05930011558502,0.3900460045937829,False
38.10104653546432,199.0290849701865,0.3894117898942512,False
38.40105482708259,198.98379548173665,0.38879978663986337,False
38.701063107171194,198.94608465611117,0.3882105988595247,False
39.00107135777125,198.91593587355595,0.38764480807302915,False
39.301079608371765,198.885804737306,0.38710297261924015,False
39.60108789353853,198.8481655998586,0.38658562719556827,False
39.90109624726938,198.80303492865687,0.38609328234187845,False
40.201104601000225,198.75043243038095,0.3856264240912103,False
40.50111295473107,198.71289209322612,0.38518551320194994,False
40.801121391863944,198.66787978725716,0.3847709847126117,False
41.10112983700628,198.6229067949327,0.3843832478519863,False
41.40113828214817,198.58545928178222,0.38402268530250666,False
41.70114685337603,198.54803898022476,0.3836896527817766,False
42.00115550712326,198.48822299663567,0.38338447904865663,False
42.301164160870485,198.47327984972765,0.3831074653855559,False
42.60117282835017,198.42847640523883,0.38285888517656236,False
42.90118147506564,198.3613442297193,0.382638983782054,False
43.201190121781565,198.32408634897342,0.38244797821247517,False
43.501198768497034,198.2942994355281,0.3822860569781285,False
43.801207362544574,198.257089999092,0.38215337990565085,False
44.10121594480324,198.19761074811242,0.3820500779112924,False
44.40122452706237,198.1753237217718,0.3819762529416931,False
44.70123298369208,198.1159387438076,0.38193197786969935,False
45.0012413280474,198.0640329780228,0.381917296354787,False
45.30124967240272,198.01958390224576,0.3819322228645423,False
45.601258020532896,197.95298209922925,0.381976742668229,False
45.90126631332305,197.93080061383012,0.382050811811345,False
46.2012746061132,197.87908091440715,0.38215435719803126,False
46.5012828989029,197.84217002498917,0.3822872766358431,False
46.80129121706614,197.79791182433024,0.38244943895703887,False
47.10129952860734,197.73895994756452,0.38264068410356933,False
47.40130784014855,197.71687036565083,0.38286082333236426,False
47.70131619795802,197.68007541962618,0.38310963942111764,False
48.00132457043992,197.635956126208,0.3833868867872314,False
48.30133294292182,197.5845312968945,0.38369229179428727,False
48.60134131536597,197.54783065783158,0.3840255530275498,False
48.901349639798354,197.51848894629654,0.3843863415201748,False
49.20135796423074,197.4598555726845,0.38477430124883294,False
49.50136628866312,197.40128880165003,0.38518904932286463,False
49.80137484215993,197.37203034346084,0.3856301767600544,False
50.101383419731064,197.32817376076918,0.386097247928071,False
50.4013919973022,197.28435444552963,0.3865898018233595,False
50.70140050175905,197.23327892607608,0.3871073521977615,False
51.001408935181644,197.1968273569169,0.3876493882483416,False
51.301417368604234,197.1676846396129,0.3882153751404889,False
51.60142581891387,197.1458384028992,0.38880475431589434,False
51.90143426288432,197.10217366916532,0.3894169440513414,False
52.20144270685432,197.0585458679734,0.3900513401676716,False
52.50145115082432,197.02221753293173,0.3907073165572695,False
52.801459601902934,196.99317327405146,0.3913842258304774,False
53.10146805290469,196.95689093075833,0.3920813999064614,False
53.40147650390645,196.92063408661522,0.39279815071998925,False
53.70148487843062,196.89889220436078,0.39353377069482653,False
54.00149318294007,196.85543590722648,0.3942875338246198,False
