elapsed_s,temperature_c,target_c,power,controller_state,fault,mcu_samples,mcu_temperature_c,loop_clock,loop_clock_frequency,loop_clock_source,loop_dt_count,loop_dt_mean_s,loop_dt_stddev_s,loop_dt_min_s,loop_dt_max_s
24.552008321974427,101.21,100.0,0.11450370031280994,active,0,1053,101.247,3486050377,64000000,mcu,1052,0.3000005342205323,2.5183297736205833e-06,0.299984,0.300049
25.0529805389815,101.2,100.0,0.10388342107270924,active,0,1056,101.213,3543650448,64000000,mcu,1055,0.30000053459715637,2.5152590632482727e-06,0.299984,0.300049
25.554490751004778,101.18,100.0,0.10388342107270924,active,0,1056,101.213,3543650448,64000000,mcu,1055,0.30000053459715637,2.5152590632482727e-06,0.299984,0.300049
26.05542837601388,101.12,100.0,0.12181277180132753,active,0,1060,101.045,3620450963,64000000,mcu,1059,0.30000053918791314,2.5170098762788848e-06,0.299984,0.300049
26.55649333097972,101.03,100.0,0.12181277180132753,active,0,1060,101.045,3620450963,64000000,mcu,1059,0.30000053918791314,2.5170098762788848e-06,0.299984,0.300049
27.05739450000692,100.99,100.0,0.12721446555275806,active,0,1063,100.91,3678050922,64000000,mcu,1062,0.3000005376647834,2.5151131525471622e-06,0.299984,0.300049
27.55875720200129,100.92,100.0,0.12721446555275806,active,0,1063,100.91,3678050922,64000000,mcu,1062,0.3000005376647834,2.5151131525471622e-06,0.299984,0.300049
28.05986297497293,100.85,100.0,0.11912718394750896,active,0,1066,100.809,3735650697,64000000,mcu,1065,0.3000005333333333,2.5155043486993832e-06,0.299984,0.300049
28.561658521997742,100.82,100.0,0.11912718394750896,active,0,1066,100.809,3735650697,64000000,mcu,1065,0.3000005333333333,2.5155043486993832e-06,0.299984,0.300049
29.062540506012738,100.73,100.0,0.12997634851606013,active,0,1070,100.64,3812451193,64000000,mcu,1069,0.30000053788587466,2.514265309929592e-06,0.299984,0.300049
29.563744258019142,100.66,100.0,0.12997634851606013,active,0,1070,100.64,3812451193,64000000,mcu,1069,0.30000053788587466,2.514265309929592e-06,0.299984,0.300049
30.06485824601259,100.62,100.0,0.128725108720531,active,0,1073,100.539,3870051249,64000000,mcu,1072,0.300000536380597,2.512391149479263e-06,0.299984,0.300049
30.56627374398522,100.55,100.0,0.128725108720531,active,0,1073,100.539,3870051249,64000000,mcu,1072,0.300000536380597,2.512391149479263e-06,0.299984,0.300049
31.067344059993047,100.48,100.0,0.1322194247348745,active,0,1076,100.438,3927651233,64000000,mcu,1075,0.3000005348837209,2.509042597071847e-06,0.299984,0.300049
31.569280622003134,100.46,100.0,0.1322194247348745,active,0,1076,100.438,3927651233,64000000,mcu,1075,0.3000005348837209,2.509042597071847e-06,0.299984,0.300049
32.07061648397939,100.4,100.0,0.13202105745021744,active,0,1080,100.337,4004451667,64000000,mcu,1079,0.3000005393883225,2.5118949635611217e-06,0.299984,0.300049
